>gi:446573715:ref:WP_000651061.1:|FEATURES|mepA|multidrug|mepA
>gi:493174660:ref:WP_006176120.1:|FEATURES|sdiA|unclassified|sdiA
>AAC60780|FEATURES|rosB|fosmidomycin|rosB
>gi:489865176:ref:WP_003768773.1:|FEATURES|norB|fluoroquinolone|norB
>gi:488431752:ref:WP_002501137.1:|FEATURES|norA|multidrug|norA
>gi:488376487:ref:WP_002445872.1:|FEATURES|marR|multidrug|marR
>gi:488864031:ref:WP_002776270.1:|FEATURES|macA|MLS|macA
>gi:446910353:ref:WP_000987609.1:|FEATURES|adeB|multidrug|adeB
>AAS89471|FEATURES|catB|phenicol|catB
>NP_745564|FEATURES|mexF|multidrug|mexF
>gi:693092086:ref:WP_032250388.1:|FEATURES|emrK|multidrug|emrK
>NC_005127.2610354.p01|FEATURES|class_A|beta-lactam|class_A
>AJ416344.1.gene1.p01|FEATURES|CTX-M-20|beta-lactam|CTX-M
>gi:491533320:ref:WP_005390943.1:|FEATURES|tetB|tetracycline|tetB
>gi:446834432:ref:WP_000911688.1:|FEATURES|fosB|fosfomycin|fosB
>gi:515968238:ref:WP_017398821.1:|FEATURES|macA|MLS|macA
>gi:925173439:ref:WP_053565507.1:|FEATURES|class_A|beta-lactam|class_A
>gi:757577038:ref:WP_042830901.1:|FEATURES|class_A|beta-lactam|class_A
>gi:500441901:gb:EOP54974.1:|FEATURES|fosB|fosfomycin|fosB
>YP_001846483|FEATURES|adeB|multidrug|adeB
>gi:937111451:ref:WP_054550161.1:|FEATURES|lsa|MLS|lsa
>gi:485763612:ref:WP_001388625.1:|FEATURES|mdtF|multidrug|mdtF
>AM176552.2.gene1.p01|FEATURES|SHV-77|beta-lactam|SHV
>gi:695704613:ref:WP_032640551.1:|FEATURES|TolC|multidrug|TolC
>ZP_04615639|FEATURES|rosB|fosmidomycin|rosB
>gi:446657933:ref:WP_000735279.1:|FEATURES|TolC|multidrug|TolC
>AF024602.1.gene3.p01|FEATURES|OXA-20|beta-lactam|OXA
>gi:447113814:ref:WP_001191070.1:|FEATURES|DNA-binding_transcriptional_regulator_gadX|unclassified|DNA-binding_transcriptional_regulator_gadX
>gi:727407986:ref:WP_033815909.1:|FEATURES|macB|MLS|macB
>CAC81916|FEATURES|tetE|tetracycline|tetE
>ACQ53948|FEATURES|bacA|bacitracin|bacA
>gi:893247350:emb:CNT84750.1:|FEATURES|mdtH|multidrug|mdtH
>gi:391256340:gb:EIQ15472.1:|FEATURES|mdtM|multidrug|mdtM
>gi:1005608354:ref:WP_061691305.1:|FEATURES|norB|fluoroquinolone|norB
>gi:771531029:ref:WP_045179326.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>gi:1031666304:gb:ANG29006.1:|FEATURES|TEM-1|beta-lactam|TEM
>ABS72056|FEATURES|vanY|glycopeptide|vanY
>CAC86407|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I
>HQ650104.1.gene1.p01|FEATURES|CMY-39|beta-lactam|CMX
>HE963769.1.gene1.p01|FEATURES|OXA-248|beta-lactam|OXA
>NC_002951.3237419.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter
>AF355189.1.gene2.p01|FEATURES|aac(3)-Ib-aac(6')-Ib|aminoglycoside|aac(3)-Ib-aac(6')-Ib
>gi:966476691:ref:WP_058507424.1:|FEATURES|mexF|multidrug|mexF
>gi:518286938:ref:WP_019457146.1:|FEATURES|mexE|multidrug|mexE
>gi:291067804:gb:EFE05913.1:|FEATURES|TolC|multidrug|TolC
>gi:447120620:ref:WP_001197876.1:|FEATURES|mdtB|multidrug|mdtB
>AY960293.2.gene1.p2|FEATURES|class_C|beta-lactam|class_C
>gi:752671934:ref:WP_041320643.1:|FEATURES|tetX|tetracycline|tetX
>gi:445947027:ref:WP_000024882.1:|FEATURES|mdtF|multidrug|mdtF
>EF373972.1.gene1.p01|FEATURES|SHV-95|beta-lactam|SHV
>gi:663307516:ref:WP_030308117.1:|FEATURES|class_A|beta-lactam|class_A
>gi:692994857:ref:WP_032182216.1:|FEATURES|mdtL|multidrug|mdtL
>gi:926356413:ref:WP_053687351.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>CAZ44321|FEATURES|dfrA12|diaminopyrimidine|dfrA12
>gi:649725929:gb:AIC64487.1:|FEATURES|CTX-M|beta-lactam|CTX-M
>gi:487379403:ref:WP_001652213.1:|FEATURES|mdtE|multidrug|mdtE
>ZP_04060517|FEATURES|norA|multidrug|norA
>S48276.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase
>gi:545161961:ref:WP_021516817.1:|FEATURES|mdtO|multidrug|mdtO
>gi:694088797:ref:WP_032433534.1:|FEATURES|TolC|multidrug|TolC
>YP_001290033|FEATURES|PBP-1A|beta-lactam|PBP-1A
>gi:1031644372:gb:ANG19132.1:|FEATURES|TEM-1|beta-lactam|TEM
>P52663|FEATURES|NMC-A|beta-lactam|NMC-A
>gi:254621978:gb:ACT76131.1:|FEATURES|tetO|tetracycline|tetO
>DQ909059.1.gene1.p1|FEATURES|TEM-157|beta-lactam|TEM
>gi:447198342:ref:WP_001275598.1:|FEATURES|emrA|multidrug|emrA
>AAB58160|FEATURES|ceoA|multidrug|ceoA
>AAL92527|FEATURES|tetL|tetracycline|tetL
>gi:486230724:ref:WP_001559497.1:|FEATURES|arnA|polymyxin|arnA
>YP_002847888|FEATURES|TolC|multidrug|TolC
>gi:811222376:ref:WP_046373657.1:|FEATURES|class_C|beta-lactam|class_C
>gi:919601241:ref:WP_052893936.1:|FEATURES|macB|MLS|macB
>gi:530818241:gb:EQC77429.1:|FEATURES|vanR|glycopeptide|vanR
>AF319779.2.orf0.gene.p01|FEATURES|erm(35)|MLS|erm(35)
>YP_002894387|FEATURES|floR|phenicol|floR
>gi:510918377:ref:WP_016239333.1:|FEATURES|TolC|multidrug|TolC
>gi:488941236:ref:WP_002852311.1:|FEATURES|macA|MLS|macA
>gi:486274174:ref:WP_001568721.1:|FEATURES|mdtH|multidrug|mdtH
>gi:1028098633:ref:WP_063855129.1:|FEATURES|sul1|sulfonamide|sul1
>CP000647.1.gene3449.p01|FEATURES|TolC|multidrug|TolC
>JQ028729.1.gene1.p01|FEATURES|GES-18|beta-lactam|GES
>gi:1016954629:ref:WP_063154949.1:|FEATURES|sdiA|unclassified|sdiA
>gi:487566968:ref:WP_001718431.1:|FEATURES|sdiA|unclassified|sdiA
>gi:823644306:ref:WP_047089196.1:|FEATURES|emrB|multidrug|emrB
>gi:727728307:ref:WP_033849386.1:|FEATURES|macA|MLS|macA
>gi:1000904164:ref:WP_061155198.1:|FEATURES|macA|MLS|macA
>gi:976152237:ref:WP_059310432.1:|FEATURES|macB|MLS|macB
>gi:582967196:ref:WP_024139657.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I
>gi:505244440:ref:WP_015431542.1:|FEATURES|floR|phenicol|floR
>NP_387454|FEATURES|tetA|tetracycline|tetA
>gi:504415764:ref:WP_014602866.1:|FEATURES|oprN|multidrug|oprN
>ZP_04633951|FEATURES|class_A|beta-lactam|class_A
>gi:764136713:ref:WP_044320637.1:|FEATURES|mexF|multidrug|mexF
>CP001138.1.gene2234.p01|FEATURES|mdtA|multidrug|mdtA
>gi:498520345:ref:WP_010820225.1:|FEATURES|lsa|MLS|lsa
>gi:692984627:ref:WP_032174147.1:|FEATURES|mdtP|multidrug|mdtP
>CAL48457|FEATURES|dfrA1|diaminopyrimidine|dfrA1
>AF155139.2.gene7.p01|FEATURES|vanE|glycopeptide|vanE
>gi:445932791:ref:WP_000010646.1:|FEATURES|mexE|multidrug|mexE
>gi:745780332:ref:WP_039074064.1:|FEATURES|fosB|fosfomycin|fosB
>gi:445959308:ref:WP_000037163.1:|FEATURES|tetR|tetracycline|tetR
>AY758206.1.gene5.p01|FEATURES|aadA|aminoglycoside|aadA
>YP_001744129|FEATURES|mdtG|multidrug|mdtG
>gi:739109446:ref:WP_036979348.1:|FEATURES|mdtH|multidrug|mdtH
>CAB41446|FEATURES|OXA-1|beta-lactam|OXA
>gi:779905298:ref:WP_045374989.1:|FEATURES|mdtH|multidrug|mdtH
>gi:940417834:ref:WP_055007142.1:|FEATURES|mexF|multidrug|mexF
>gi:485672860:ref:WP_001313519.1:|FEATURES|class_C|beta-lactam|class_C
>KJ135342.1.gene1.p01|FEATURES|OXA-390|beta-lactam|OXA
>gi:545299546:ref:WP_021579429.1:|FEATURES|class_C|beta-lactam|class_C
>AB194410.1.gene1.p01|FEATURES|CMY-19|beta-lactam|CMX
>gi:691027690:ref:WP_031984866.1:|FEATURES|tetR|tetracycline|tetR
>gi:651597285:ref:WP_026592243.1:|FEATURES|fosB|fosfomycin|fosB
>gi:1028090136:ref:WP_063847814.1:|FEATURES|macB|MLS|macB
>gi:555222058:ref:WP_023214681.1:|FEATURES|mdtK|multidrug|mdtK
>gi:446601675:ref:WP_000679021.1:|FEATURES|mdtA|multidrug|mdtA
>gi:447097685:ref:WP_001174941.1:|FEATURES|mdtK|multidrug|mdtK
>gi:228847220:gb:EEM92187.1:|FEATURES|fosB|fosfomycin|fosB
>gi:920091862:ref:WP_052945590.1:|FEATURES|emrB|multidrug|emrB
>gi:493171500:ref:WP_006174178.1:|FEATURES|fosA|fosfomycin|fosA
>gi:1005555254:ref:WP_061653404.1:|FEATURES|fmtC|beta-lactam|fmtC
>gi:1015500026:gb:KYZ69437.1:|FEATURES|class_A|beta-lactam|class_A
>gi:751932149:ref:WP_041146857.1:|FEATURES|emrB|multidrug|emrB
>gi:223886328:gb:ACN22620.1:|FEATURES|aadA|aminoglycoside|aadA
>gi:502670353:ref:WP_012906198.1:|FEATURES|sdiA|unclassified|sdiA
>Q0T5W7|FEATURES|mdtH|multidrug|mdtH
>YP_078703|FEATURES|fosB|fosfomycin|fosB
>gi:910049557:ref:WP_049978118.1:|FEATURES|class_A|beta-lactam|class_A
>gi:556464170:ref:WP_023315960.1:|FEATURES|sul1|sulfonamide|sul1
>gi:403219413:emb:CCJ27775.1:|FEATURES|vanW|glycopeptide|vanW
>gi:487547550:ref:WP_001713510.1:|FEATURES|emrA|multidrug|emrA
>AAP46620|FEATURES|penA|beta-lactam|penA
>gi:487369510:ref:WP_001643476.1:|FEATURES|norA|multidrug|norA
>gi:915546417:ref:WP_050844389.1:|FEATURES|lsa|MLS|lsa
>gi:514908720:ref:WP_016633351.1:|FEATURES|lsa|MLS|lsa
>gi:487043224:ref:WP_001625339.1:|FEATURES|arnA|polymyxin|arnA
>gi:488898721:ref:WP_002809818.1:|FEATURES|cmeB|multidrug|cmeB
>gi:488372020:ref:WP_002441405.1:|FEATURES|marR|multidrug|marR
>gi:495026711:ref:WP_007752286.1:|FEATURES|TolC|multidrug|TolC
>gi:896112410:ref:WP_049141107.1:|FEATURES|aadK|aminoglycoside|aadK
>ZP_00946143|FEATURES|mexC|multidrug|mexC
>gi:754658818:ref:WP_042041496.1:|FEATURES|mdtE|multidrug|mdtE
>gi:1027702639:ref:WP_063637955.1:|FEATURES|lsa|MLS|lsa
>gi:638916062:ref:WP_024437054.1:|FEATURES|aac(6')-II|aminoglycoside|aac(6')-II
>gi:746474916:ref:WP_039513072.1:|FEATURES|macA|MLS|macA
>Q03680|FEATURES|class_D|beta-lactam|class_D
>gi:488918619:ref:WP_002829694.1:|FEATURES|macA|MLS|macA
>gi:503974374:ref:WP_014208368.1:|FEATURES|macA|MLS|macA
>gi:664395661:ref:WP_030922045.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>gi:1006695136:ref:WP_061822033.1:|FEATURES|norA|multidrug|norA
>AJ567481.1.gene1.p01|FEATURES|CTX-M-31|beta-lactam|CTX-M
>gi:488868725:ref:WP_002780964.1:|FEATURES|macA|MLS|macA
>YP_001811889|FEATURES|opcM|multidrug|opcM
>gi:485748931:ref:WP_001375104.1:|FEATURES|TolC|multidrug|TolC
>gi:835665283:ref:WP_047605625.1:|FEATURES|TolC|multidrug|TolC
>gi:757746334:ref:WP_042968999.1:|FEATURES|class_A|beta-lactam|class_A
>ACC64523|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase
>gi:505177635:ref:WP_015364737.1:|FEATURES|mepA|multidrug|mepA
>gi:445983946:ref:WP_000061801.1:|FEATURES|lsa|MLS|lsa
>AAA62061|FEATURES|mdtL|multidrug|mdtL
>gi:507051550:ref:WP_016122540.1:|FEATURES|class_A|beta-lactam|class_A
>gi:1006147757:ref:WP_061732287.1:|FEATURES|fmtC|beta-lactam|fmtC
>NP_459470|FEATURES|acrB|multidrug|acrB
>gi:487501904:ref:WP_001704583.1:|FEATURES|arnA|polymyxin|arnA
>gi:1031795879:ref:WP_064136102.1:|FEATURES|marR|multidrug|marR
>NP_706721|FEATURES|mdfA|multidrug|mdfA
>AAV80411|FEATURES|tetO|tetracycline|tetO
>gi:516415115:ref:WP_017804513.1:|FEATURES|fosB|fosfomycin|fosB
>gi:782759773:ref:WP_045631273.1:|FEATURES|class_C|beta-lactam|class_C
>gi:1020118981:ref:WP_063252810.1:|FEATURES|macA|MLS|macA
>gi:935495844:ref:WP_054421847.1:|FEATURES|mdtH|multidrug|mdtH
>AAP46613|FEATURES|penA|beta-lactam|penA
>gi:1001754607:ref:WP_061301387.1:|FEATURES|TolC|multidrug|TolC
>NC_002695.1.913273.p01|FEATURES|emrE|multidrug|emrE
>AB551737.1.gene1.p01|FEATURES|SHV-133|beta-lactam|SHV
>gi:510925923:ref:WP_016246656.1:|FEATURES|mdtF|multidrug|mdtF
>gi:695720417:ref:WP_032647870.1:|FEATURES|macB|MLS|macB
>gi:654673112:ref:WP_028132114.1:|FEATURES|macA|MLS|macA
>gi:502716012:ref:WP_012951063.1:|FEATURES|norB|fluoroquinolone|norB
>AF047171.1.gene1.p01|FEATURES|TEM-60|beta-lactam|TEM
>gi:924501894:ref:WP_053509237.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>gi:555211913:gb:ESN54240.1:|FEATURES|mdtK|multidrug|mdtK
>P30897|FEATURES|RTG-4|beta-lactam|RTG-4
>gi:1031634740:gb:ANG14416.1:|FEATURES|TEM-1|beta-lactam|TEM
>BAC67147|FEATURES|tetD|tetracycline|tetD
>ZP_02685717|FEATURES|mdtK|multidrug|mdtK
>YP_187949|FEATURES|norA|multidrug|norA
>gi:490759025:ref:WP_004621313.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>Q02652|FEATURES|tetM|tetracycline|tetM
>gi:446110280:ref:WP_000188135.1:|FEATURES|macB|MLS|macB
>ZP_03589930|FEATURES|lmrB|MLS|lmrB
>AF326777.3.gene18.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase
>gi:730463198:ref:WP_034021635.1:|FEATURES|mexH|multidrug|mexH
>NC_002695.1.912777.p01|FEATURES|acrB|multidrug|acrB
>gi:1031659397:gb:ANG25804.1:|FEATURES|TEM-1|beta-lactam|TEM
>ZP_00156276|FEATURES|PBP-1A|beta-lactam|PBP-1A
>gi:489273629:ref:WP_003181339.1:|FEATURES|mexF|multidrug|mexF
>gi:446164891:ref:WP_000242746.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein
>gi:488250641:ref:WP_002321849.1:|FEATURES|ermB|MLS|ermB
>gi:544778352:ref:WP_021202323.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>gi:1031805993:ref:WP_064139837.1:|FEATURES|mecI|beta-lactam|mecI
>gi:485777471:ref:WP_001400788.1:|FEATURES|emrB|multidrug|emrB
>JX013655.1.gene1.p01|FEATURES|SHV-145|beta-lactam|SHV
>gi:836565950:ref:WP_047724203.1:|FEATURES|macA|MLS|macA
>gi:928827357:ref:WP_053886355.1:|FEATURES|mdtG|multidrug|mdtG
>gi:445932782:ref:WP_000010637.1:|FEATURES|mexE|multidrug|mexE
>AAG14406|FEATURES|mphA|MLS|mphA
>L22689.1.gene1.p01|FEATURES|ermA|MLS|ermA
>KJ135344.1.gene1.p01|FEATURES|OXA-381|beta-lactam|OXA
>gi:920634270:ref:WP_053032028.1:|FEATURES|fosB|fosfomycin|fosB
>Y14574.2.gene1.p01|FEATURES|TEM-17|beta-lactam|TEM
>gi:1024367864:ref:WP_063503019.1:|FEATURES|emrA|multidrug|emrA
>ACI02941|FEATURES|tetX|tetracycline|tetX
>gi:691137466:ref:WP_032051229.1:|FEATURES|macA|MLS|macA
>gi:309385870:gb:ADO66795.1:|FEATURES|vanA|glycopeptide|vanA
>YP_002400589|FEATURES|mdtP|multidrug|mdtP
>gi:694110012:ref:WP_032452427.1:|FEATURES|mdtG|multidrug|mdtG
>FJ360884.1.gene1.p01|FEATURES|TEM-167|beta-lactam|TEM
>HE993884.1.gene8.p01|FEATURES|blaZ|beta-lactam|blaZ
>gi:969849885:ref:WP_058610748.1:|FEATURES|TolC|multidrug|TolC
>gi:490520132:ref:WP_004385610.1:|FEATURES|TolC|multidrug|TolC
>KF513179.1.gene1.p1|FEATURES|TEM-211|beta-lactam|TEM
>ZP_03612802|FEATURES|bacA|bacitracin|bacA
>gi:974633548:ref:WP_059220222.1:|FEATURES|TolC|multidrug|TolC
>JQ768046.1.gene8.p1|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter
>FJ666066.1.gene1.p1|FEATURES|PDC-3|beta-lactam|PDC
>gi:498521979:ref:WP_010821797.1:|FEATURES|lsa|MLS|lsa
>gi:485872555:ref:WP_001469398.1:|FEATURES|mexX|multidrug|mexX
>gi:872711023:ref:WP_048561871.1:|FEATURES|class_A|beta-lactam|class_A
>YP_001174764|FEATURES|emrD|multidrug|emrD
>CP000034.1.gene4477.p01|FEATURES|bacterial_regulatory_protein_LuxR|unclassified|bacterial_regulatory_protein_LuxR
>gi:691126622:ref:WP_032043669.1:|FEATURES|macA|MLS|macA
>gi:730665014:ref:WP_034066709.1:|FEATURES|tetR|tetracycline|tetR
>gi:693049914:ref:WP_032219324.1:|FEATURES|mdtF|multidrug|mdtF
>gi:487972521:ref:WP_002045418.1:|FEATURES|macA|MLS|macA
>gi:695808225:ref:WP_032722230.1:|FEATURES|aadK|aminoglycoside|aadK
>NC_010558.1.6275977.p01|FEATURES|tetC|tetracycline|tetC
>gi:730560767:ref:WP_034048018.1:|FEATURES|tetR|tetracycline|tetR
>CP000034.1.gene457.p01|FEATURES|acrB|multidrug|acrB
>gi:649725729:gb:AIC64387.1:|FEATURES|CTX-M|beta-lactam|CTX-M
>gi:738519293:ref:WP_036467771.1:|FEATURES|emrE|multidrug|emrE
>gi:585361853:ref:WP_024243445.1:|FEATURES|macA|MLS|macA
>gi:838699257:gb:KLW82782.1:|FEATURES|sdiA|unclassified|sdiA
>AF294653.1.gene2.p01|FEATURES|OXA-4|beta-lactam|OXA
>gi:973247073:ref:WP_059108098.1:|FEATURES|marR|multidrug|marR
>AAK69027|FEATURES|mefA|MLS|mefA
>gi:686335175:ref:WP_031881860.1:|FEATURES|msrA|MLS|msrA
>ZP_03233797|FEATURES|vanS|glycopeptide|vanS
>gi:85840350:gb:EAQ57607.1:|FEATURES|cmeB|multidrug|cmeB
>AY136758.1.gene3.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I
>AAP97129|FEATURES|class_B|beta-lactam|class_B
>gi:553764960:ref:WP_023097281.1:|FEATURES|tetR|tetracycline|tetR
>gi:496592990:ref:WP_009288847.1:|FEATURES|mefA|MLS|mefA
>gi:491252621:ref:WP_005110805.1:|FEATURES|erm(41)|MLS|erm(41)
>gi:487411471:ref:WP_001679154.1:|FEATURES|arnA|polymyxin|arnA
>gi:758887196:ref:WP_043044983.1:|FEATURES|fosB|fosfomycin|fosB
>gi:895865878:ref:WP_048974758.1:|FEATURES|macB|MLS|macB
>gi:852031615:ref:WP_048261079.1:|FEATURES|macA|MLS|macA
>gi:846206765:ref:WP_047956979.1:|FEATURES|class_A|beta-lactam|class_A
>gi:485832354:ref:WP_001445395.1:|FEATURES|class_C|beta-lactam|class_C
>EF118171.1.gene4.p01|FEATURES|IMP-19|beta-lactam|IMP
>gi:1028110996:ref:WP_063865208.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>gi:649725753:gb:AIC64399.1:|FEATURES|CTX-M|beta-lactam|CTX-M
>gi:7715978:gb:AAF68230.1:AF203972_3|FEATURES|ermF|MLS|ermF
>AF371964.1.gene1.p1|FEATURES|OXA-118|beta-lactam|OXA
>YP_002740275|FEATURES|mdtG|multidrug|mdtG
>gi:692979871:ref:WP_032170064.1:|FEATURES|arnA|polymyxin|arnA
>AJ309734.2.gene1.p01|FEATURES|OXA-51|beta-lactam|OXA
>gi:764452215:ref:WP_044372543.1:|FEATURES|mdtN|multidrug|mdtN
>gi:928860795:ref:WP_053903606.1:|FEATURES|mdtG|multidrug|mdtG
>gi:983476950:ref:WP_060634550.1:|FEATURES|TolC|multidrug|TolC
>NP_462120|FEATURES|bacA|bacitracin|bacA
>gi:1031643906:gb:ANG18904.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:884886675:emb:CKI42916.1:|FEATURES|fosB|fosfomycin|fosB
>gi:446657929:ref:WP_000735275.1:|FEATURES|TolC|multidrug|TolC
>YP_002114946|FEATURES|penA|beta-lactam|penA
>EF373973.1.gene1.p01|FEATURES|SHV-97|beta-lactam|SHV
>gi:943909899:ref:WP_055545300.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>ACB18310|FEATURES|mdtF|multidrug|mdtF
>AY004350.gene.p01|FEATURES|msrC|MLS|msrC
>gi:749036341:ref:WP_040083042.1:|FEATURES|fosB|fosfomycin|fosB
>gi:738462527:ref:WP_036413340.1:|FEATURES|tetC|tetracycline|tetC
>gi:751908677:ref:WP_041124075.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I
>gi:487376515:ref:WP_001649600.1:|FEATURES|mdtP|multidrug|mdtP
>gi:916178436:ref:WP_050963182.1:|FEATURES|mecA|beta-lactam|mecA
>CAG34251|FEATURES|smeF|multidrug|smeF
>HQ166709.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M
>gi:803568669:ref:WP_046077412.1:|FEATURES|macB|MLS|macB
>gi:486414050:ref:WP_001611044.1:|FEATURES|mdtF|multidrug|mdtF
>gi:555230110:ref:WP_023217569.1:|FEATURES|emrA|multidrug|emrA
>gi:445996724:ref:WP_000074579.1:|FEATURES|bcrA|bacitracin|bcrA
>gi:446164906:ref:WP_000242761.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein
>YP_002850217|FEATURES|arnA|polymyxin|arnA
>gi:556252490:ref:WP_023286877.1:|FEATURES|TolC|multidrug|TolC
>gi:727252882:ref:WP_033712221.1:|FEATURES|class_A|beta-lactam|class_A
>CAA90431|FEATURES|fusH|fusidic-acid|fusH
>gi:851915138:ref:WP_048216502.1:|FEATURES|mdtK|multidrug|mdtK
>gi:727749040:ref:WP_033861720.1:|FEATURES|msrA|MLS|msrA
>gi:296278285:pdb:2WGV:A|FEATURES|OXA-10|beta-lactam|OXA
>gi:485794465:ref:WP_001416013.1:|FEATURES|macB|MLS|macB
>gi:950649923:ref:WP_057487005.1:|FEATURES|marR|multidrug|marR
>gi:857586087:emb:CRL63209.1:|FEATURES|mdtC|multidrug|mdtC
>gi:685890627:ref:WP_031631929.1:|FEATURES|mexD|multidrug|mexD
>ZP_02696486|FEATURES|penA|beta-lactam|penA
>gi:639494054:ref:WP_024665043.1:|FEATURES|mexF|multidrug|mexF
>gi:723059650:ref:WP_033554081.1:|FEATURES|mdtK|multidrug|mdtK
>gi:764403576:ref:WP_044352039.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I
>gi:693097066:ref:WP_032253419.1:|FEATURES|mdtF|multidrug|mdtF
>gi:693104039:ref:WP_032258261.1:|FEATURES|mdtK|multidrug|mdtK
>gi:446964014:ref:WP_001041270.1:|FEATURES|norA|multidrug|norA
>gi:545160133:ref:WP_021515043.1:|FEATURES|mdtK|multidrug|mdtK
>gi:446533200:ref:WP_000610546.1:|FEATURES|mdtP|multidrug|mdtP
>gi:835846408:ref:WP_047681013.1:|FEATURES|emrB|multidrug|emrB
>gi:446834439:ref:WP_000911695.1:|FEATURES|fosB|fosfomycin|fosB
>AJ584701.2.gene1.p01|FEATURES|aac(6')-II|aminoglycoside|aac(6')-II
>gi:445996695:ref:WP_000074550.1:|FEATURES|bcrA|bacitracin|bcrA
>gi:924337096:ref:WP_053474708.1:|FEATURES|lsa|MLS|lsa
>YP_002349827|FEATURES|fosX|fosfomycin|fosX
>gi:959851591:ref:WP_058135505.1:|FEATURES|mexE|multidrug|mexE
>gi:740518571:ref:WP_038347056.1:|FEATURES|mdtG|multidrug|mdtG
>YP_001816601|FEATURES|dfrA17|diaminopyrimidine|dfrA17
>gi:686303374:ref:WP_031867231.1:|FEATURES|marR|multidrug|marR
>AB205197.1.gene1.p01|FEATURES|CTX-M-63|beta-lactam|CTX-M
>gi:556463948:ref:WP_023315739.1:|FEATURES|macB|MLS|macB
>gi:499261455:ref:WP_010958995.1:|FEATURES|mdtH|multidrug|mdtH
>A7ZZ23|FEATURES|mdtH|multidrug|mdtH
>gi:555257124:ref:WP_023239878.1:|FEATURES|macA|MLS|macA
>gi:1041907918:ref:WP_065242246.1:|FEATURES|mdtH|multidrug|mdtH
>gi:507086196:ref:WP_016156937.1:|FEATURES|macB|MLS|macB
>gi:1031632947:gb:ANG13589.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:493954677:ref:WP_006898419.1:|FEATURES|acrB|multidrug|acrB
>gi:486319159:ref:WP_001581318.1:|FEATURES|arnA|polymyxin|arnA
>YP_002201843|FEATURES|ermE|MLS|ermE
>gi:654547531:ref:WP_028015237.1:|FEATURES|class_C|beta-lactam|class_C
>gi:1028200713:ref:WP_063944593.1:|FEATURES|fosA|fosfomycin|fosA
>gi:516364340:ref:WP_017754373.1:|FEATURES|mefA|MLS|mefA
>CAO91620|FEATURES|PBP-2X|beta-lactam|PBP-2X
>gi:446573710:ref:WP_000651056.1:|FEATURES|mepA|multidrug|mepA
>gi:488883031:ref:WP_002795256.1:|FEATURES|cmeA|multidrug|cmeA
>gi:926287601:ref:WP_053624488.1:|FEATURES|viomycin_phosphotransferase|aminoglycoside|viomycin_phosphotransferase
>gi:486045074:ref:WP_001506351.1:|FEATURES|mdtF|multidrug|mdtF
>ZP_03049119|FEATURES|arnA|polymyxin|arnA
>gi:836580371:ref:WP_047737758.1:|FEATURES|macB|MLS|macB
>KC433553.1.gene1.p1|FEATURES|KPC-15|beta-lactam|KPC
>gi:32345882:gb:AAM97235.1:|FEATURES|penA|beta-lactam|penA
>YP_002400010|FEATURES|mdtF|multidrug|mdtF
>gi:446110299:ref:WP_000188154.1:|FEATURES|macB|MLS|macB
>KF513177.1.gene1.p1|FEATURES|SHV-172|beta-lactam|SHV
>ZP_04632979|FEATURES|bacA|bacitracin|bacA
>YP_002382998|FEATURES|mdtH|multidrug|mdtH
>gi:553752495:ref:WP_023085298.1:|FEATURES|mexF|multidrug|mexF
>gi:754685479:ref:WP_042064475.1:|FEATURES|macA|MLS|macA
>gi:488085074:ref:WP_002156471.1:|FEATURES|TolC|multidrug|TolC
>gi:556472831:ref:WP_023324446.1:|FEATURES|mdtH|multidrug|mdtH
>gi:664192077:ref:WP_030725808.1:|FEATURES|viomycin_phosphotransferase|aminoglycoside|viomycin_phosphotransferase
